,Lat,Lon,DSM,R,G,B,NIR,NDVI,CIg,MSAVI,MTVI2,NDWI,EVI,GNDVI,IronOxide,SAVI,SR,VARI,Tr
2816,38.2923785709,-121.121914148,10.8188,0.0223562,0.0269313,0.01635,0.237088,0.832692,0.832692,0.397047,0.39591,-0.796849,0.427904,0.796849,1.39203,0.421138,11.4872,0.180138,33.0209
2817,38.2923784611,-121.12190729,11.0106,0.0368375,0.0398562,0.0279937,0.317881,0.792586,0.792586,0.487776,0.4598,-0.776344,0.526661,0.776344,1.3167,0.490401,8.75223,0.0717507,32.2741
2818,38.2923783513,-121.121900432,10.9993,0.0340312,0.0388438,0.0263688,0.271775,0.781102,0.781102,0.424575,0.405915,-0.752639,0.464391,0.752639,1.282,0.441833,8.52079,0.116776,31.7698
2819,38.2923782414,-121.121893575,10.963,0.0427938,0.0481062,0.0304563,0.3205,0.761581,0.761581,0.474895,0.445127,-0.736148,0.512302,0.736148,1.40336,0.479685,7.54587,0.0896486,31.5216
2820,38.2923990168,-121.122853494,10.8813,0.046275,0.0558062,0.0316625,0.362469,0.771878,0.771878,0.523335,0.496807,-0.73046,0.560097,0.73046,1.46073,0.517808,7.85098,0.137992,29.0857
2821,38.292398907,-121.122846636,11.1769,0.0398938,0.0519562,0.0287187,0.355169,0.796955,0.796955,0.533883,0.516802,-0.742827,0.56875,0.742827,1.38634,0.525255,8.95104,0.19393,29.0575
2822,38.2923987972,-121.122839779,11.0904,0.053425,0.0627875,0.0380438,0.399006,0.763938,0.763938,0.555334,0.522961,-0.727941,0.601308,0.727941,1.40131,0.543164,7.53109,0.121226,29.2676
2823,38.2923986875,-121.122832921,11.2667,0.0439062,0.0561375,0.0304,0.355731,0.781553,0.781553,0.522854,0.503501,-0.727501,0.558222,0.727501,1.4345,0.517724,8.24936,0.182796,29.3278
2824,38.2923985777,-121.122826064,11.3661,0.0560625,0.066625,0.0383938,0.438363,0.77348,0.77348,0.597564,0.564636,-0.736335,0.64263,0.736335,1.45848,0.576441,7.8645,0.12626,29.5976
2825,38.2923984679,-121.122819206,11.1056,0.0474688,0.0577125,0.0322063,0.353481,0.765103,0.765103,0.50837,0.483306,-0.720139,0.545218,0.720139,1.46511,0.506917,7.55228,0.145373,29.693
2826,38.2923983582,-121.122812349,10.8415,0.0501937,0.058875,0.0347937,0.3546,0.754766,0.754766,0.500419,0.471953,-0.716473,0.541874,0.716473,1.42784,0.500908,7.21195,0.124595,29.7719
2827,38.2923982484,-121.122805491,10.9801,0.0506187,0.05945,0.0340563,0.394325,0.773233,0.773233,0.556427,0.524953,-0.738519,0.594091,0.738519,1.48057,0.544046,7.8391,0.11818,29.7254
2828,38.2923981386,-121.122798633,11.3823,0.05905,0.0656,0.03725,0.395825,0.742675,0.742675,0.532793,0.495364,-0.716564,0.56993,0.716564,1.57693,0.526562,6.8277,0.0813537,29.5585
2829,38.2923980289,-121.122791776,11.5435,0.0608312,0.0678438,0.0388062,0.394325,0.734457,0.734457,0.527298,0.489388,-0.707244,0.566215,0.707244,1.56223,0.522187,6.56159,0.0821533,29.3414
2830,38.2923979191,-121.122784918,11.5947,0.0576813,0.0663562,0.03755,0.391694,0.743247,0.743247,0.534433,0.499594,-0.709694,0.572614,0.709694,1.53892,0.526914,6.88159,0.103226,29.0914
2831,38.2923978093,-121.122778061,11.6165,0.0424563,0.0551875,0.0288375,0.386819,0.802203,0.802203,0.573305,0.553781,-0.750019,0.603322,0.750019,1.4697,0.555037,9.24764,0.188393,28.948
2832,38.2923976996,-121.122771203,11.6841,0.0559,0.0668937,0.0384375,0.436675,0.773157,0.773157,0.596122,0.563768,-0.7344,0.641389,0.7344,1.4546,0.575291,7.82811,0.130704,29.0204
2833,38.2923975898,-121.122764346,11.4805,0.05505,0.0663437,0.0384562,0.430494,0.77459,0.77459,0.590379,0.560007,-0.733588,0.636787,0.733588,1.42987,0.57082,7.93892,0.140463,29.2808
2834,38.29239748,-121.122757488,11.2494,0.0553812,0.0664812,0.0381,0.418875,0.767775,0.767775,0.574826,0.544379,-0.726615,0.619131,0.726615,1.4497,0.558717,7.68343,0.137118,29.5313
2835,38.2923973703,-121.12275063,11.2273,0.0590563,0.0682063,0.0391563,0.434987,0.761286,0.761286,0.585033,0.548899,-0.729025,0.628198,0.729025,1.50978,0.56714,7.40321,0.105161,29.5816
2836,38.2923972605,-121.122743773,11.1676,0.0546187,0.0639625,0.0356125,0.408175,0.764621,0.764621,0.564388,0.531188,-0.72927,0.601351,0.72927,1.53641,0.550382,7.54186,0.114795,29.3818
2837,38.2923971507,-121.122736915,11.5014,0.0548,0.0638437,0.0351375,0.417737,0.768462,0.768462,0.576697,0.542377,-0.735057,0.61178,0.735057,1.56104,0.559764,7.6858,0.109962,29.5647
2838,38.292397041,-121.122730058,11.3571,0.0553875,0.0629563,0.0352563,0.399931,0.756373,0.756373,0.551653,0.515032,-0.727563,0.586336,0.727563,1.57117,0.540444,7.22656,0.0914532,29.7888
2839,38.2923969312,-121.1227232,11.2145,0.064675,0.0701625,0.0419375,0.414175,0.729101,0.729101,0.543483,0.500506,-0.709492,0.586671,0.709492,1.54231,0.534827,6.41276,0.0592679,30.0144
2840,38.2923968214,-121.122716343,11.3446,0.0618625,0.0690125,0.039475,0.41455,0.740025,0.740025,0.552375,0.512644,-0.714258,0.591642,0.714258,1.56823,0.541515,6.73744,0.0791558,30.0182
2841,38.2923967116,-121.122709485,11.3842,0.0662938,0.0735875,0.0411063,0.459363,0.747922,0.747922,0.59294,0.551717,-0.723931,0.634391,0.723931,1.61305,0.574744,6.96787,0.0748613,30.0694
2842,38.2923966019,-121.122702628,11.6164,0.072325,0.0795,0.0442125,0.460113,0.729039,0.729039,0.578126,0.535896,-0.705761,0.620513,0.705761,1.63928,0.563504,6.44066,0.0688268,30.0948
2843,38.2923964921,-121.12269577,11.6595,0.0621188,0.0711187,0.0382813,0.463488,0.763756,0.763756,0.609032,0.571291,-0.733963,0.647672,0.733963,1.62241,0.586931,7.48579,0.0957141,30.1018
2844,38.2923963823,-121.122688912,11.583,0.0599812,0.0692375,0.0381375,0.449237,0.764779,0.764779,0.599556,0.563175,-0.733071,0.638998,0.733071,1.57229,0.578597,7.57177,0.104038,30.1131
2845,38.2923962726,-121.122682055,11.6995,0.0599938,0.0680625,0.0372437,0.421488,0.751012,0.751012,0.566633,0.528933,-0.722001,0.601667,0.722001,1.61172,0.552437,7.11535,0.0911567,30.1874
2846,38.2923961628,-121.122675197,11.7798,0.063225,0.0701062,0.0390562,0.413238,0.735271,0.735271,0.546918,0.507284,-0.710027,0.583034,0.710027,1.63033,0.537193,6.6759,0.0762956,30.1587
2847,38.292396053,-121.12266834,11.7043,0.0592187,0.06725,0.03695,0.433113,0.759241,0.759241,0.582022,0.544052,-0.730875,0.618136,0.730875,1.60416,0.564786,7.33882,0.0904123,29.7729
2848,38.2923959432,-121.122661482,11.6751,0.0632188,0.0700375,0.0397813,0.423175,0.740491,0.740491,0.559025,0.518423,-0.716157,0.59802,0.716157,1.59176,0.547135,6.73344,0.0741449,29.6521
2849,38.2923958335,-121.122654625,11.5668,0.0599812,0.0672562,0.0375375,0.441175,0.760718,0.760718,0.589844,0.550216,-0.735436,0.627115,0.735436,1.59806,0.571095,7.37164,0.081583,29.7813
2850,38.2923957237,-121.122647767,11.7214,0.0646688,0.0715437,0.041225,0.4288,0.737973,0.737973,0.561862,0.5207,-0.713903,0.603579,0.713903,1.56911,0.549554,6.64874,0.0730946,29.8838
2851,38.2923956139,-121.122640909,11.8659,0.059725,0.0680062,0.0382062,0.423362,0.753195,0.753195,0.569464,0.532196,-0.723384,0.607909,0.723384,1.56359,0.554755,7.1715,0.0948241,29.6784
2852,38.2923955041,-121.122634052,11.7698,0.0618563,0.0692875,0.0399438,0.431987,0.749927,0.749927,0.572865,0.533748,-0.723517,0.614776,0.723517,1.5507,0.55801,7.05837,0.0839145,29.5797
2853,38.2923953944,-121.122627194,11.7718,0.0514813,0.0610937,0.032025,0.408175,0.776339,0.776339,0.573836,0.542369,-0.739625,0.603391,0.739625,1.61081,0.557118,7.99687,0.121131,29.6643
2854,38.2923952846,-121.122620337,11.7873,0.0524187,0.0612938,0.032875,0.424863,0.781077,0.781077,0.592157,0.558831,-0.748205,0.623422,0.748205,1.59877,0.57139,8.21245,0.112205,29.6873
2855,38.2923951748,-121.122613479,11.847,0.0501188,0.0584062,0.0323875,0.407631,0.781513,0.781513,0.575797,0.543317,-0.74918,0.608635,0.74918,1.54435,0.5587,8.20242,0.112095,29.7179
2856,38.292395065,-121.122606622,11.9408,0.0429563,0.0511312,0.0294438,0.347863,0.784792,0.784792,0.513988,0.490739,-0.745899,0.548241,0.745899,1.43822,0.511306,8.50126,0.14267,29.661
2857,38.2923949553,-121.122599764,11.8061,0.0504625,0.0564125,0.0340125,0.365663,0.759089,0.759089,0.517224,0.483439,-0.732713,0.555169,0.732713,1.47456,0.513671,7.42663,0.0897716,29.8156
2858,38.2923948455,-121.122592907,11.7223,0.0535187,0.0602563,0.0349687,0.38365,0.756581,0.756581,0.534595,0.499564,-0.72886,0.570816,0.72886,1.53018,0.527064,7.34851,0.0915986,29.74
2859,38.2923947357,-121.122586049,11.717,0.063825,0.0693687,0.0405563,0.415312,0.734035,0.734035,0.546178,0.504212,-0.713463,0.58699,0.713463,1.5796,0.537202,6.55792,0.0624129,29.7531
2860,38.2923946259,-121.122579191,11.7877,0.0550625,0.0610812,0.0338188,0.357975,0.734335,0.734335,0.494564,0.458359,-0.708395,0.526153,0.708395,1.63337,0.49586,6.59231,0.0768977,29.6826
2861,38.2923945161,-121.122572334,11.7589,0.067825,0.0720125,0.0415062,0.425613,0.725198,0.725198,0.549823,0.503931,-0.710645,0.587923,0.710645,1.6344,0.540161,6.29229,0.0429676,29.8636
2862,38.2923944064,-121.122565476,11.8312,0.0663625,0.0715313,0.0396563,0.445112,0.740606,0.740606,0.576753,0.532324,-0.723125,0.612504,0.723125,1.67532,0.561668,6.72879,0.0531827,30.1869
2863,38.2923942966,-121.122558619,11.773,0.0642563,0.0694125,0.0391125,0.414362,0.731765,0.731765,0.545635,0.502249,-0.713134,0.580849,0.713134,1.64296,0.536524,6.46956,0.0554094,30.068
2864,38.2923941868,-121.122551761,11.7507,0.0493437,0.0566812,0.0320188,0.363975,0.764091,0.764091,0.51977,0.488942,-0.732116,0.552739,0.732116,1.54134,0.515603,7.62172,0.106662,29.6474
2865,38.292394077,-121.122544904,11.6942,0.0489938,0.0569,0.0335188,0.398625,0.782445,0.782445,0.568093,0.536218,-0.750722,0.605605,0.750722,1.46262,0.552578,8.26324,0.113736,29.5153
2866,38.2923939672,-121.122538046,11.6828,0.046875,0.055725,0.031425,0.357775,0.771475,0.771475,0.519014,0.492706,-0.732026,0.55306,0.732026,1.49988,0.514803,7.96728,0.133904,29.6027
2867,38.2923938575,-121.122531189,11.6972,0.048925,0.0570437,0.0316,0.402562,0.785471,0.785471,0.573249,0.542332,-0.752751,0.604987,0.752751,1.5507,0.556644,8.4463,0.116105,29.6596
2868,38.2923937477,-121.122524331,11.6201,0.0539375,0.0614938,0.0355062,0.389269,0.757578,0.757578,0.541162,0.506221,-0.72727,0.578658,0.72727,1.51988,0.532417,7.2759,0.0976719,29.8654
2869,38.2923936379,-121.122517473,11.4998,0.0549688,0.0617625,0.0361625,0.401256,0.760149,0.760149,0.554265,0.517623,-0.733617,0.592311,0.733617,1.51771,0.542464,7.43332,0.0890528,29.9435
2870,38.2923935281,-121.122510616,11.3513,0.0519812,0.0585375,0.0346625,0.350119,0.745051,0.745051,0.494465,0.462196,-0.715322,0.531352,0.715322,1.4863,0.495353,7.10603,0.100383,29.8833
2871,38.2923934183,-121.122503758,11.565,0.04245,0.0507875,0.028175,0.346369,0.78422,0.78422,0.5139,0.489982,-0.74434,0.544853,0.74434,1.49277,0.51102,8.35268,0.140553,30.0027
2872,38.2923933085,-121.122496901,11.731,0.050125,0.05615,0.0332187,0.412869,0.784068,0.784068,0.583508,0.547373,-0.760394,0.618722,0.760394,1.50266,0.564322,8.36852,0.0886489,30.2466
2873,38.2923931988,-121.122490043,11.8002,0.0563187,0.0609375,0.0360438,0.412694,0.76143,0.76143,0.563126,0.522957,-0.742453,0.600276,0.742453,1.55345,0.549903,7.46909,0.0658853,30.4172
2874,38.292393089,-121.122483186,11.7449,0.0584562,0.0636125,0.0362375,0.414175,0.753844,0.753844,0.560966,0.51991,-0.73404,0.595204,0.73404,1.61139,0.548188,7.17467,0.0648618,30.3561
2875,38.2923929792,-121.122476328,11.4697,0.0633937,0.06765,0.0390562,0.391869,0.72117,0.72117,0.519001,0.475167,-0.704878,0.554678,0.704878,1.62362,0.515181,6.19703,0.0478336,30.2593
2876,38.2923928694,-121.12246947,11.3605,0.0664563,0.071525,0.0421125,0.441369,0.736765,0.736765,0.570214,0.525903,-0.719607,0.61385,0.719607,1.58336,0.556583,6.64948,0.0532034,30.185
2877,38.2923927596,-121.122462613,11.3086,0.0626312,0.067575,0.038575,0.416056,0.741014,0.741014,0.552036,0.510423,-0.721662,0.58771,0.721662,1.61687,0.54142,6.86574,0.0633275,30.2222
2878,38.2923926498,-121.122455755,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2879,38.29239254,-121.122448898,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2880,38.2923924303,-121.12244204,11.5272,0.0569312,0.0614875,0.0333438,0.419612,0.762722,0.762722,0.573039,0.531878,-0.744964,0.600363,0.744964,1.69555,0.557073,7.56386,0.0629506,30.5121
2881,38.2923923205,-121.122435183,11.5468,0.0570938,0.0632125,0.035025,0.420925,0.762417,0.762417,0.574399,0.535195,-0.739427,0.606279,0.739427,1.62246,0.558152,7.527,0.077883,30.1766
2882,38.2923922107,-121.122428325,11.4113,0.0550563,0.0613687,0.0346,0.401612,0.759458,0.759458,0.555546,0.517348,-0.735054,0.588429,0.735054,1.59007,0.543349,7.36062,0.0803724,30.123
2883,38.2923921009,-121.122421468,11.5234,0.0599812,0.0641562,0.036775,0.395269,0.737774,0.737774,0.531951,0.489768,-0.720532,0.565729,0.720532,1.62467,0.525538,6.68746,0.0544087,30.3791
2884,38.2923919911,-121.12241461,11.451,0.0702,0.0717437,0.042425,0.430862,0.720005,0.720005,0.549844,0.499833,-0.714546,0.588133,0.714546,1.65732,0.540272,6.18988,0.0185461,31.0996
2885,38.2923918813,-121.122407752,11.4159,0.0664688,0.0687438,0.0382625,0.429175,0.731864,0.731864,0.558028,0.509685,-0.723918,0.588856,0.723918,1.74023,0.54639,6.52116,0.0264926,31.4732
2886,38.2923917715,-121.122400895,11.5438,0.0629688,0.0656,0.0351312,0.422612,0.741307,0.741307,0.560403,0.514348,-0.731429,0.585631,0.731429,1.78916,0.547363,6.93221,0.0362653,31.532
2887,38.2923916617,-121.122394037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2888,38.2923915519,-121.12238718,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2889,38.2923914422,-121.122380322,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2890,38.2923913324,-121.122373465,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2891,38.2923912226,-121.122366607,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2892,38.2923911128,-121.12235975,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2893,38.292391003,-121.122352892,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2894,38.2923908932,-121.122346034,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2895,38.2923907834,-121.122339177,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2896,38.2923906736,-121.122332319,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2897,38.2923905638,-121.122325462,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2898,38.292390454,-121.122318604,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2899,38.2923903442,-121.122311747,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2900,38.2923902344,-121.122304889,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2901,38.2923901246,-121.122298031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2902,38.2923900148,-121.122291174,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2903,38.292389905,-121.122284316,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2904,38.2923897952,-121.122277459,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2905,38.2923896854,-121.122270601,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2906,38.2923895756,-121.122263744,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2907,38.2923894659,-121.122256886,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2908,38.2923893561,-121.122250029,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2909,38.2923892463,-121.122243171,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2910,38.2923891365,-121.122236313,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2911,38.2923890267,-121.122229456,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2912,38.2923889169,-121.122222598,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2913,38.2923888071,-121.122215741,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2914,38.2923886973,-121.122208883,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2915,38.2923885875,-121.122202026,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2916,38.2923884777,-121.122195168,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2917,38.2923883679,-121.122188311,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2918,38.292388258,-121.122181453,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2919,38.2923881482,-121.122174595,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2920,38.2923880384,-121.122167738,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2921,38.2923879286,-121.12216088,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2922,38.2923878188,-121.122154023,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2923,38.292387709,-121.122147165,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2924,38.2923875992,-121.122140308,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2925,38.2923874894,-121.12213345,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2926,38.2923873796,-121.122126593,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2927,38.2923872698,-121.122119735,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2928,38.29238716,-121.122112877,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2929,38.2923870502,-121.12210602,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2930,38.2923869404,-121.122099162,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2931,38.2923868306,-121.122092305,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2932,38.2923867208,-121.122085447,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2933,38.292386611,-121.12207859,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2934,38.2923865012,-121.122071732,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2935,38.2923863914,-121.122064875,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2936,38.2923862815,-121.122058017,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2937,38.2923861717,-121.122051159,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2938,38.2923860619,-121.122044302,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2939,38.2923859521,-121.122037444,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2940,38.2923858423,-121.122030587,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2941,38.2923857325,-121.122023729,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
2942,38.2923856227,-121.122016872,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
